id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
499033,COL-2023-3-3-XXX100-61,2023,false,Check dyad,3,XXX100,4294,XXX100 - Civilians,XXX100,4900,XXX100 - Civilians,XXX100,3630,XXX100,9999,1,Civilians,1,"""El Universal,2023-10-25,Married couple who were missing appeared dead and in a bag""",El Universal,2023-10-25,Married couple who were missing appeared dead and in a bag,El Universal,1,Medellín town,"the Belén Las Violetas neighborhood, southwest of Medellín",Antioquia department,Medellín municipality,6.251840,-75.563591,POINT (-75.563591 6.25184),138449,Colombia,100,Americas,2,4,2023-10-14 00:00:00.000,2023-10-25 00:00:00.000,0,0,2,0,2,2,2,,
498802,COL-2023-3-3-XXX100-59,2023,false,Check type of violence,3,XXX100,4294,XXX100 - Civilians,XXX100,4900,XXX100 - Civilians,XXX100,3630,XXX100,9999,1,Civilians,1,"""El TIempo,2023-10-18,Indignación: Hombre disfrazado de repartidor de domicilios mató a adulto mayor en Cali""",El TIempo,2023-10-18,Indignación: Hombre disfrazado de repartidor de domicilios mató a adulto mayor en Cali,El Tiempo,1,Cali town,,Valle del Cauca department,Cali municipality,3.437222,-76.522500,POINT (-76.5225 3.437222),134127,Colombia,100,Americas,1,1,2023-10-16 00:00:00.000,2023-10-16 00:00:00.000,0,0,1,0,1,1,1,,
498865,COL-2023-3-3-XXX100-60,2023,false,Check dyad,3,XXX100,4294,XXX100 - Civilians,XXX100,4900,XXX100 - Civilians,XXX100,3630,XXX100,9999,1,Civilians,1,"""El Espectador,2023-10-18,Asesinaron a un joven mientras veía el partido de Colombia, en San Andrés""",El Espectador,2023-10-18,"Asesinaron a un joven mientras veía el partido de Colombia, en San Andrés",El Espectador,1,San Andrés town,,Huila department,Tello municipality,3.044650,-75.014680,POINT (-75.01468 3.04465),134130,Colombia,100,Americas,1,1,2023-10-19 00:00:00.000,2023-10-19 00:00:00.000,0,0,1,0,1,1,1,,
499344,COL-2023-3-3-XXX100-64,2023,false,Check dyad,3,XXX100,4294,XXX100 - Civilians,XXX100,4900,XXX100 - Civilians,XXX100,3630,XXX100,9999,1,Civilians,1,"""El Colombiano,2023-10-19,Policía encontró el cuerpo de un hombre que fue asesinado en vereda de Girardota""",El Colombiano,2023-10-19,Policía encontró el cuerpo de un hombre que fue asesinado en vereda de Girardota,El Colombiano,3,Girardota municipality,,Antioquia department,Girardota municipality,6.367890,-75.462310,POINT (-75.46231 6.36789),138450,Colombia,100,Americas,1,1,2023-10-19 00:00:00.000,2023-10-19 00:00:00.000,0,0,1,0,1,1,1,,
499347,COL-2023-3-3-XXX100-65,2023,false,Check dyad,3,XXX100,4294,XXX100 - Civilians,XXX100,4900,XXX100 - Civilians,XXX100,3630,XXX100,9999,1,Civilians,1,"""El Espectador,2023-10-20,Asesinaron a ganadero español que le lavó plata a la mafia en Bogotá y los Llanos""",El Espectador,2023-10-20,Asesinaron a ganadero español que le lavó plata a la mafia en Bogotá y los Llanos,El Espectador,1,Bogotá city,,Bogotá department,Bogotá municipality,4.649178,-74.062827,POINT (-74.062827 4.649178),136292,Colombia,100,Americas,1,1,2023-10-20 00:00:00.000,2023-10-20 00:00:00.000,0,0,1,0,1,1,1,,
499360,COL-2023-3-3-XXX100-66,2023,false,Check type of violence,3,XXX100,4294,XXX100 - Civilians,XXX100,4900,XXX100 - Civilians,XXX100,3630,XXX100,9999,1,Civilians,2,"""El Espectador,2023-10-26,Caso de sicariato en el norte de Bogotá: sujetos asesinaron a hombre de 45 años en Usaquén"";""El Espectador,2023-10-26,Menor, de 14 años, la otra víctima del caso de sicariato en el norte de Bogotá""",El Espectador;El Espectador,2023-10-26;2023-10-26,"Caso de sicariato en el norte de Bogotá: sujetos asesinaron a hombre de 45 años en Usaquén;Menor, de 14 años, la otra víctima del caso de sicariato en el norte de Bogotá",El Espectador,1,Bogotá city,,Bogotá department,Bogotá municipality,4.649178,-74.062827,POINT (-74.062827 4.649178),136292,Colombia,100,Americas,1,1,2023-10-26 00:00:00.000,2023-10-26 00:00:00.000,0,0,1,0,1,1,1,,
499363,COL-2023-3-3-XXX100-67,2023,false,Check dyad,3,XXX100,4294,XXX100 - Civilians,XXX100,4900,XXX100 - Civilians,XXX100,3630,XXX100,9999,1,Civilians,2,"""El TIempo,2023-10-27,En video: inseguridad en Barranquilla deja 6 muertos en un día por ataques de sicarios"";""El TIempo,2023-10-27,Asesinan a un comerciante en pleno Centro de Barranquilla""",El TIempo;El TIempo,2023-10-27;2023-10-27,En video: inseguridad en Barranquilla deja 6 muertos en un día por ataques de sicarios;Asesinan a un comerciante en pleno Centro de Barranquilla,El Tiempo,1,Barranquilla town,,Atlántico department,Barranquilla municipality,10.963889,-74.796389,POINT (-74.796389 10.963889),144931,Colombia,100,Americas,1,1,2023-10-27 00:00:00.000,2023-10-27 00:00:00.000,0,0,0,1,1,1,1,,
499366,COL-2023-3-3-XXX100-68,2023,false,Check dyad,3,XXX100,4294,XXX100 - Civilians,XXX100,4900,XXX100 - Civilians,XXX100,3630,XXX100,9999,1,Civilians,1,"""El TIempo,2023-10-27,En video: inseguridad en Barranquilla deja 6 muertos en un día por ataques de sicarios""",El TIempo,2023-10-27,En video: inseguridad en Barranquilla deja 6 muertos en un día por ataques de sicarios,El Tiempo,1,Barranquilla town,,Atlántico department,Barranquilla municipality,10.963889,-74.796389,POINT (-74.796389 10.963889),144931,Colombia,100,Americas,1,1,2023-10-27 00:00:00.000,2023-10-27 00:00:00.000,0,0,1,0,1,1,1,,
499370,COL-2023-3-3-XXX100-69,2023,false,Check dyad,3,XXX100,4294,XXX100 - Civilians,XXX100,4900,XXX100 - Civilians,XXX100,3630,XXX100,9999,1,Civilians,1,"""El Espectador,2023-10-27,Sicarios asesinaron a dos personas en un local de tatuajes de Barranquilla""",El Espectador,2023-10-27,Sicarios asesinaron a dos personas en un local de tatuajes de Barranquilla,El Espectador,1,Barranquilla town,,Atlántico department,Barranquilla municipality,10.963889,-74.796389,POINT (-74.796389 10.963889),144931,Colombia,100,Americas,1,1,2023-10-27 00:00:00.000,2023-10-27 00:00:00.000,0,0,2,0,2,2,2,,
498327,CAO-2023-3-15552-0,2023,false,Check dyad,3,6985,14330,AGC - Civilians,6985,15552,AGC - Civilians,6985,6985,AGC,9999,1,Civilians,1,"""El Espectador,2023-10-10,Se conocen detalles del asesinato del funcionario de la alcaldía de Barranquilla""",El Espectador,2023-10-10,Se conocen detalles del asesinato del funcionario de la alcaldía de Barranquilla,l Espectador,3,Barranquilla municipality,check geography,Atlántico department,Barranquilla municipality,10.958380,-74.791830,POINT (-74.79183 10.95838),144931,Colombia,100,Americas,1,1,2023-10-10 00:00:00.000,2023-10-10 00:00:00.000,0,0,0,1,1,1,0,,
499257,CAO-2023-3-15552-1,2023,false,Check dyad,3,6985,14330,AGC - Civilians,6985,15552,AGC - Civilians,6985,6985,AGC,9999,1,Civilians,1,"""La Guajira hoy,2023-10-14,Man murdered in Riohacha, at the end of political event""",La Guajira hoy,2023-10-14,"Man murdered in Riohacha, at the end of political event",La Guajira Hoy,1,Riohacha town,"LA GUAJIRA
RIOHACHA
La Lucha neighborhood , located in commune 10.",La Guajira department,Riohacha municipality,11.544444,-72.907222,POINT (-72.907222 11.544444),146375,Colombia,100,Americas,1,1,2023-10-14 00:00:00.000,2023-10-14 00:00:00.000,0,0,1,0,1,1,1,,
499258,CAO-2023-3-15552-2,2023,false,Check dyad,3,6985,14330,AGC - Civilians,6985,15552,AGC - Civilians,6985,6985,AGC,9999,1,Civilians,1,"""Infobae,2023-10-16,They found two bodies tied hand and foot in the Troncal Caribe highway""",Infobae,2023-10-16,They found two bodies tied hand and foot in the Troncal Caribe highway,Infobae,4,La Guajira department,"LA GUAJIRA
Kilometer 85, a sector known as La Pista, a road that connects Riohacha with Santa Marta
Troncal Caribe highway",La Guajira department,,11.500000,-72.500000,POINT (-72.5 11.5),146376,Colombia,100,Americas,1,1,2023-10-16 00:00:00.000,2023-10-16 00:00:00.000,0,0,2,0,2,2,0,,
499035,COL-2023-3-15751-8,2023,false,Check type of violence,3,7214,14486,AGC - Civilians,7214,15751,AGC - Civilians,7214,7214,AGC,9999,1,Civilians,1,"""Alerta Paisa,2023-10-05,Security worsens: With “grace shots” they murdered another man in Mutatá. """,Alerta Paisa,2023-10-05,Security worsens: With “grace shots” they murdered another man in Mutatá.,Alerta Paisa,1,Pavarando town,Pavarandó,Antioquia department,Mutatá municipality,7.276110,-76.562220,POINT (-76.56222 7.27611),139887,Colombia,100,Americas,1,1,2023-10-05 00:00:00.000,2023-10-05 00:00:00.000,0,0,1,0,1,1,1,,
494433,COL-2023-3-15751-5,2023,false,Clear,3,7214,14486,AGC - Civilians,7214,15751,AGC - Civilians,7214,7214,AGC,9999,1,Civilians,1,"""El Colombiano,2023-10-06,They murdered a candidate for the Mutatá Council outside the local Registry Office""",El Colombiano,2023-10-06,They murdered a candidate for the Mutatá Council outside the local Registry Office,El Colombiano,1,Mutatá town,"Obrero neighborhood, an urban area of Mutatá municipality",Antioquia department,Mutatá municipality,7.244074,-76.435645,POINT (-76.435645 7.244074),139888,Colombia,100,Americas,1,1,2023-10-05 00:00:00.000,2023-10-05 00:00:00.000,0,0,1,0,1,1,1,,
499379,COL-2023-2-16735-1,2023,false,Check dyad,2,16735,15298,ELN - Tren de Aragua,16735,16735,ELN - Tren de Aragua,744,744,ELN,8038,8038,Tren de Aragua,-1,,"","","",La Opinión,1,"Los Mangos Trail, La Parada","NORTE DE SANTANDER
VILLA DEL ROSARIO
Los Mangos trail, between La Parada de Villa del Rosario and San Antonio del Táchira, in Venezuela.",Norte de Santander department,Villa del Rosario municipality,8.072178,-72.390310,POINT (-72.390310744834835 8.07217887326572),141336,Colombia,100,Americas,1,1,2023-10-09 00:00:00.000,2023-10-09 00:00:00.000,0,0,0,1,1,1,1,,
499298,COL-2023-2-16735-0,2023,false,Check dyad,2,16735,15298,ELN - Tren de Aragua,16735,16735,ELN - Tren de Aragua,744,744,ELN,8038,8038,Tren de Aragua,1,"""La Opinión,2023-10-31,They killed 'El Brujo' in a lot in La Parada""",La Opinión,2023-10-31,They killed 'El Brujo' in a lot in La Parada,La Opinión,1,"Los Mangos Trail, La Parada","NORTE DE SANTANDER
VILLA DEL ROSARIO
La Parada village, Los mangos trail",Norte de Santander department,Villa del Rosario municipality,8.072178,-72.390310,POINT (-72.390310744834835 8.07217887326572),141336,Colombia,100,Americas,1,1,2023-10-30 00:00:00.000,2023-10-30 00:00:00.000,0,0,0,1,1,1,1,,
498370,COL-2023-1-17247-12,2023,true,Clear,1,289,289,Colombia: Government,17247,17247,Government of Colombia - FARC - Mordisco,17,17,Government of Colombia,8468,8468,FARC - Mordisco,2,"""El TIempo,2023-10-11,Un soldado muerto deja ataque de disidencias; se rompe cese de operaciones ofensivas"";""El Colombiano,2023-10-11,Ataque de las disidencias deja un soldado muerto y viola el cese de operaciones ofensivas""",El TIempo;El Colombiano,2023-10-11;2023-10-11,Un soldado muerto deja ataque de disidencias; se rompe cese de operaciones ofensivas;Ataque de las disidencias deja un soldado muerto y viola el cese de operaciones ofensivas,El Tiempo,3,Balboa municipality,,Cauca department,Balboa municipality,2.100000,-77.200000,POINT (-77.2 2.1),132686,Colombia,100,Americas,1,1,2023-10-11 00:00:00.000,2023-10-11 00:00:00.000,1,0,0,0,1,1,1,100,
497436,COL-2023-1-17247-10,2023,true,Clear,1,289,289,Colombia: Government,17247,17247,Government of Colombia - FARC - Mordisco,17,17,Government of Colombia,8468,8468,FARC - Mordisco,1,"""Agence France Presse,2023-10-12,Colombia, FARC dissidents in deadly clashes ahead of peace talks""",Agence France Presse,2023-10-12,"Colombia, FARC dissidents in deadly clashes ahead of peace talks",The defense ministry,1,Balboa town,,Risaralda department,Balboa municipality,4.951667,-75.957222,POINT (-75.957222 4.951667),136289,Colombia,100,Americas,1,1,2023-10-12 00:00:00.000,2023-10-12 00:00:00.000,1,0,0,0,1,1,1,100,
497442,COL-2023-1-17247-11,2023,true,Clear,1,289,289,Colombia: Government,17247,17247,Government of Colombia - FARC - Mordisco,17,17,Government of Colombia,8468,8468,FARC - Mordisco,1,"""Agence France Presse,2023-10-12,Colombia, FARC dissidents in deadly clashes ahead of peace talks""",Agence France Presse,2023-10-12,"Colombia, FARC dissidents in deadly clashes ahead of peace talks",FACR Mordisco,3,Balboa municipality,,Risaralda department,Balboa municipality,4.916667,-75.950000,POINT (-75.95 4.916667),136289,Colombia,100,Americas,1,1,2023-10-12 00:00:00.000,2023-10-12 00:00:00.000,0,3,1,0,4,4,4,100,
499032,COL-2023-3-17248-10,2023,false,Check geography,3,8468,15697,FARC - Mordisco  - Civilians,8468,17248,FARC - Mordisco  - Civilians,8468,8468,FARC - Mordisco,9999,1,Civilians,1,"""Caracol Radio,2023-10-04,An illegal armed group took a woman from a goat and murdered her in Ituango""",Caracol Radio,2023-10-04,An illegal armed group took a woman from a goat and murdered her in Ituango,Caracol Radio,3,Ituango municipality,"El Río, Ituango",Antioquia department,Ituango municipality,7.250000,-76.000000,POINT (-76 7.25),139889,Colombia,100,Americas,1,1,2023-10-03 00:00:00.000,2023-10-03 00:00:00.000,0,0,1,0,1,1,1,,
498323,COL-2023-3-17248-8,2023,false,Clear,3,8468,15697,FARC - Mordisco  - Civilians,8468,17248,FARC - Mordisco  - Civilians,8468,8468,FARC - Mordisco,9999,1,Civilians,1,"""El Espectador,2023-10-09,Asesinaron a exconcejal y líder social de El Cerrito, Valle del Cauca""",El Espectador,2023-10-09,"Asesinaron a exconcejal y líder social de El Cerrito, Valle del Cauca",El Espectador,3,El Cerrito municipality,,Valle del Cauca department,El Cerrito municipality,3.666667,-76.166667,POINT (-76.166667 3.666667),134848,Colombia,100,Americas,1,1,2023-10-07 00:00:00.000,2023-10-07 00:00:00.000,0,0,0,0,0,1,0,,
499026,COL-2023-3-17248-9,2023,false,Check geography,3,8468,15697,FARC - Mordisco  - Civilians,8468,17248,FARC - Mordisco  - Civilians,8468,8468,FARC - Mordisco,9999,1,Civilians,1,"""Cahucopana Nordeste,2023-10-20,Motorcycle taxi driver murdered in Cañaveral Chicamoqué""",Cahucopana Nordeste,2023-10-20,Motorcycle taxi driver murdered in Cañaveral Chicamoqué,Cahucopana Nordeste,3,El Bagre municipality,Cañaveral Chicamoqué,Antioquia department,El Bagre municipality,7.361700,-74.483100,POINT (-74.4831 7.3617),139892,Colombia,100,Americas,1,1,2023-10-19 00:00:00.000,2023-10-19 00:00:00.000,0,0,1,0,1,1,1,,
498130,COL-2023-3-17252-0,2023,false,Clear,3,8469,15699,FARC - Segunda Marquetalia  - Civilians,8469,17252,FARC - Segunda Marquetalia  - Civilians,8469,8469,FARC - Segunda Marquetalia,9999,1,Civilians,1,"""El Colombiano,2023-10-05,Hombres armados bajaron a una mujer de una chiva para asesinarla en Ituango""",El Colombiano,2023-10-05,Hombres armados bajaron a una mujer de una chiva para asesinarla en Ituango,El Colombiano,3,Planeta Rica municipality,,Córdoba department,Planeta Rica municipality,8.333330,-75.583330,POINT (-75.58333 8.33333),141329,Colombia,100,Americas,1,1,2023-10-03 00:00:00.000,2023-10-03 00:00:00.000,0,0,1,0,1,1,1,,
498799,VEN-2023-3-17600-0,2023,false,Clear,3,8038,15982,Tren de Aragua - Civilians,8038,17600,Tren de Aragua - Civilians,8038,8038,Tren de Aragua,9999,1,Civilians,1,"""El Espectador,2023-10-18,Asesinaron a un extranjero en un hotel del centro de Medellín, ¿qué pasó?""",El Espectador,2023-10-18,"Asesinaron a un extranjero en un hotel del centro de Medellín, ¿qué pasó?",El Espectador,1,Medellín town,,Antioquia department,Medellín municipality,6.251840,-75.563591,POINT (-75.563591 6.25184),138449,Colombia,100,Americas,1,1,2023-10-18 00:00:00.000,2023-10-18 00:00:00.000,0,0,1,0,1,1,1,,
495426,DOM-2023-1-1-XXX42-0,2023,false,Check type of violence,1,XXX42,48,XXX42,1-XXX42,95,XXX42 - XXX42,XXX42,3643,XXX42,XXX42,3643,XXX42,1,"""Vant Bef Info,2023-10-10,Décès du ressortissant haïtien blessé par un soldat dominicain à Dajabón""",Vant Bef Info,2023-10-10,Décès du ressortissant haïtien blessé par un soldat dominicain à Dajabón,,4,Dajabón province,Dajabon,Dajabón province,,19.418111,-71.620395,POINT (-71.620395 19.418111),157177,Dominican Republic,42,Americas,1,1,2023-10-09 00:00:00.000,2023-10-09 00:00:00.000,0,0,1,0,1,1,1,,
495770,DRC-2023-3-934-67,2023,true,Clear,3,89,467,Government of DR Congo (Zaire) - Civilians,89,934,Government of DR Congo (Zaire) - Civilians,89,89,Government of DR Congo (Zaire),9999,1,Civilians,1,"""Kivu Security Tracker,2023-10-25,INCIDENT #23880""",Kivu Security Tracker,2023-10-25,INCIDENT #23880,Kivu Security Tracker,1,Minembwe town,village of Minembwe in Fizi territory,Sud Kivu province,Fizi territory,-3.934600,28.730300,POINT (28.7303 -3.9346),124258,DR Congo (Zaire),490,Africa,1,1,2023-10-01 00:00:00.000,2023-10-01 00:00:00.000,0,0,1,0,1,1,1,490,
495802,DRC-2023-3-934-68,2023,true,Clear,3,89,467,Government of DR Congo (Zaire) - Civilians,89,934,Government of DR Congo (Zaire) - Civilians,89,89,Government of DR Congo (Zaire),9999,1,Civilians,1,"""Kivu Security Tracker,2023-10-25,INCIDENT #23916""",Kivu Security Tracker,2023-10-25,INCIDENT #23916,Kivu Security Tracker,1,Talama village,village of Talama in Fizi territory,Sud Kivu province,Fizi territory,-4.124650,29.214290,POINT (29.21429 -4.12465),123539,DR Congo (Zaire),490,Africa,1,1,2023-10-08 00:00:00.000,2023-10-08 00:00:00.000,0,0,0,1,1,1,0,490,
495778,RWA-2023-3-939-35,2023,true,Clear,3,94,472,Government of Rwanda - Civilians,94,939,Government of Rwanda - Civilians,94,94,Government of Rwanda,9999,1,Civilians,2,"""Kivu Security Tracker,2023-10-25,INCIDENT #23885"";""Kivu Security Tracker,2023-10-25,INCIDENT #23886""",Kivu Security Tracker;Kivu Security Tracker,2023-10-25;2023-10-25,INCIDENT #23885;INCIDENT #23886,Kivu Security Tracker,1,Nkwenda village,village of Nkwenda in Rutshuru territory,Nord Kivu province,Rutshuru territory,-1.033470,29.428380,POINT (29.42838 -1.03347),127859,DR Congo (Zaire),490,Africa,1,1,2023-10-03 00:00:00.000,2023-10-03 00:00:00.000,0,0,1,0,1,1,1,517,
495799,AFG-2023-3-973-355,2023,true,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""Kivu Security Tracker,2023-10-25,INCIDENT #23911"";""Kivu Security Tracker,2023-10-25,INCIDENT #23912""",Kivu Security Tracker;Kivu Security Tracker,2023-10-25;2023-10-25,INCIDENT #23911;INCIDENT #23912,Kivu Security Tracker,1,Uweutu village,village of Uweutu in Irumu territory,Ituri province,Irumu territory,0.971600,29.541380,POINT (29.54138 0.9716),130740,DR Congo (Zaire),490,Africa,1,1,2023-10-02 00:00:00.000,2023-10-02 00:00:00.000,0,0,5,0,5,5,5,,
495801,AFG-2023-3-973-356,2023,true,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,2,"""Kivu Security Tracker,2023-10-25,INCIDENT #23914"";""Kivu Security Tracker,2023-10-25,INCIDENT #23915""",Kivu Security Tracker;Kivu Security Tracker,2023-10-25;2023-10-25,INCIDENT #23914;INCIDENT #23915,Kivu Security Tracker,1,Makapka village,village of Makapka in Irumu territory,Ituri province,Irumu territory,0.869240,29.466110,POINT (29.46611 0.86924),130739,DR Congo (Zaire),490,Africa,1,1,2023-10-06 00:00:00.000,2023-10-06 00:00:00.000,0,0,1,0,1,1,1,,
496939,AFG-2023-3-973-367,2023,true,Check vague or biased source,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,1,"""Radio Okapi,2023-10-23,North Kivu: clashes between M23 and local armed groups in Bambo""",Radio Okapi,2023-10-23,North Kivu: clashes between M23 and local armed groups in Bambo,security sources,1,Mangazi village,"Mangazi, a town located about forty km from Beni (North Kivu)",Nord Kivu province,Beni territory,0.812570,29.448740,POINT (29.44874 0.81257),130739,DR Congo (Zaire),490,Africa,1,2,2023-10-22 00:00:00.000,2023-10-23 00:00:00.000,0,0,3,0,3,3,3,,
496934,AFG-2023-3-973-366,2023,true,Clear,3,234,506,IS - Civilians,234,973,IS - Civilians,234,234,IS,9999,1,Civilians,17,"""Radio Okapi,2023-10-24,North Kivu: suspected ADF kill 26 civilians in Oicha"";""Radio Okapi,2023-10-25,Beni: timid resumption of activities in Oicha, after the incursion of the ADF rebels"";""Radio Okapi,2023-10-26,ADF attack in Oicha: MP Mangwengwe deplores the negligence of certain military officers in North Kivu"";""Radio Okapi,2023-10-26,Beni: burial of 27 people killed in Oicha in an ADF attack"";""Crisiswatch,2023-11-06,Democratic Republic of Congo OCTOBER 2023"";""Xinhua News Agency,2023-10-24,At least 23 killed by rebel group in DR Congo"";""Reuters News,2023-10-24,Suspected Islamist militants kill 26 people in east Congo attack"";""Reuters News,2023-10-24,Reuters World News Summary"";""Africanews.com,2023-10-24,DRC: at least 20 dead in an attack attributed to the ADF"";""CE NoticiasFinancieras,2023-10-24,At least 26 civilians killed in attack by IS-linked group in DR Congo"";""The Canadian Press,2023-10-24,Extremists with ties to the Islamic State group kill at least 26 people in eastern Congo"";""The Canadian Press - Broadcast wire,2023-10-24,Extremists with ties to the Islamic State group kill at least 26 people in eastern Congo"";""France Media Agency,2023-10-24,DRC: at least 20 dead in an attack attributed to the ADF"";""France Media Agency,2023-10-24,20 killed in DR Congo attack blamed on IS-linked militants"";""France Media Agency,2023-10-24,DRC: at least 20 dead in an attack attributed to the ADF"";""France Media Agency,2023-10-24,Civilian massacre in DR Congo as clashes spread"";""CE NoticiasFinancieras,2023-10-24,26 people macheted to death by jihadists in Democratic Republic of Congo""",Radio Okapi;Radio Okapi;Radio Okapi;Radio Okapi;Crisiswatch;Xinhua News Agency;Reuters News;Reuters News;Africanews.com;CE NoticiasFinancieras;The Canadian Press;The Canadian Press - Broadcast wire;France Media Agency;France Media Agency;France Media Agency;France Media Agency;CE NoticiasFinancieras,2023-10-24;2023-10-25;2023-10-26;2023-10-26;2023-11-06;2023-10-24;2023-10-24;2023-10-24;2023-10-24;2023-10-24;2023-10-24;2023-10-24;2023-10-24;2023-10-24;2023-10-24;2023-10-24;2023-10-24,"North Kivu: suspected ADF kill 26 civilians in Oicha;Beni: timid resumption of activities in Oicha, after the incursion of the ADF rebels;ADF attack in Oicha: MP Mangwengwe deplores the negligence of certain military officers in North Kivu;Beni: burial of 27 people killed in Oicha in an ADF attack;Democratic Republic of Congo OCTOBER 2023;At least 23 killed by rebel group in DR Congo;Suspected Islamist militants kill 26 people in east Congo attack;Reuters World News Summary;DRC: at least 20 dead in an attack attributed to the ADF;At least 26 civilians killed in attack by IS-linked group in DR Congo;Extremists with ties to the Islamic State group kill at least 26 people in eastern Congo;Extremists with ties to the Islamic State group kill at least 26 people in eastern Congo;DRC: at least 20 dead in an attack attributed to the ADF;20 killed in DR Congo attack blamed on IS-linked militants;DRC: at least 20 dead in an attack attributed to the ADF;Civilian massacre in DR Congo as clashes spread;26 people macheted to death by jihadists in Democratic Republic of Congo","Radio Okapi reporter nearby, military administrator of the Beni territory, local sources, CrisisWatch",1,"Masosi locality, Oicha town","Pas Mal and Kafeza, two cells in the Masosi district in the commune of Oicha, in Oicha, capital of the Beni territory in North Kivu",Nord Kivu province,Beni territory,0.685970,29.516060,POINT (29.51606 0.68597),130740,DR Congo (Zaire),490,Africa,1,1,2023-10-23 00:00:00.000,2023-10-23 00:00:00.000,0,0,27,0,27,27,26,,
